SampleID,genus_shannon,genus_evenness,genus_richness,species_shannon,species_evenness,species_richness
114_V7,1.6092022216429438,0.010075962462704919,199,1.7672134856204347,0.005155653453685422,410
114_V8,1.651901891368628,0.007066833493213648,279,2.8208034148697156,0.007011131997643452,525
115_S1,2.113696846934303,0.006701468807222882,380,3.4634912846060586,0.00744060902433932,751
116_V1,1.9839710835243258,0.02781795246283388,116,2.945851187726788,0.02359788542235259,208
116_V3,1.9100707087222581,0.043736831581409695,76,2.263400873968134,0.0163459158042587,195
116_V5,0.733212630996359,0.008619509806895406,156,0.7327903216780011,0.00439640812396766,300
116_V7,2.363016764671621,0.020034178981190618,207,2.782021230639305,0.010871427246188595,384
116_V8,2.1757303125278487,0.01544686498876403,213,3.3138278473901077,0.01770632960134509,366
117_S1,1.451506019303139,0.007571123879607413,230,1.7818374191693058,0.0045698125101575685,439
117_S3,1.7553790652246584,0.004191507118404067,421,3.281122555874142,0.005284917256512336,846
117_V1,1.5354793165559604,0.02506177124204564,101,2.546707636583257,0.021457990346226974,167
117_V10,1.2583394698612216,0.004965574828820332,305,2.6941240206265373,0.0058105529039894225,571
117_V11,1.7154021039871503,0.003917049942124834,465,3.394624221191643,0.005146785521129068,930
117_V3,1.7752238650046797,0.014803834972757387,173,3.1470400748730842,0.017064179347334847,298
117_V6,2.1035402871316773,0.017555120445016812,176,3.2690534002581213,0.020618256928822694,324
117_V7,1.0238557080526463,0.008970646937371903,174,0.9974222479988796,0.003989291143632735,374
117_V8,1.4147468873119546,0.004826678205383655,309,1.6529430008934856,0.0025616244187048475,615
117_V9,1.6134385549839994,0.0037994398302759248,443,3.3162278931444136,0.0064435148348662916,856
118_S1,1.101084852397715,0.003670018890956477,364,2.334843386516863,0.00345585076850673,683
118_S1F,0.8581327685789006,0.003323840446690178,372,1.8923197590780492,0.0026685668696254283,690
118_S3,2.42124802879637,0.005260944179375153,448,4.152954457274817,0.008210244808662878,861
118_S4,2.650584665317208,0.008626896269957473,373,4.41232454339731,0.015293793967476215,688
118_V10,3.1116831771381435,0.011322840479098043,390,4.288215719558136,0.012280198182121914,750
118_V11,1.0435970682505815,0.0032472830596743086,399,2.2442339419825985,0.0024914887327880317,780
118_V3,2.0210570980744533,0.014628875996908533,200,2.8820661177555076,0.008637602654926293,455
118_V6,1.415953284369645,0.006075565165109629,297,2.1491650427360813,0.004064947076827872,559
118_V7,1.2748445826003543,0.004503611178756138,372,2.2823560382494152,0.0031416292275336594,717
118_V8,1.1775611415538607,0.00402343783284131,336,2.292273398786118,0.0034590451953916065,631
119_V1,2.5674684654351507,0.015398907695455558,222,3.4009894879251488,0.007280597086262586,509
119_V12,2.29931954344916,0.004309645841761044,515,4.058116660141127,0.007913235352250513,989
119_V8,0.7348823912056647,0.004358368979202776,278,2.5785870085602505,0.0063410236387938,596
120_V2,0.41927426123475453,0.009813241206530245,114,0.4828061171212923,0.004800432416508018,232
121_V1,1.5191155052434493,0.020358886800313905,114,1.8820520017156495,0.00912164728500013,249
121_V10,3.322972157473833,0.016142872839912444,340,4.702648757666157,0.02042181282731766,610
121_V2,1.0885576038380769,0.01434775477483734,136,1.979780179876775,0.011294778373334884,264
121_V5,1.0824033845911885,0.012440575685725392,130,2.159043503744905,0.013786309567101543,232
121_V6,0.7137503504364218,0.007828146126714104,164,1.1072958143321778,0.0046611896171253045,299
121_V7,1.7251865235349237,0.022296329466923396,110,1.8784956467062308,0.011175134042927727,223
121_V9,2.727427448047465,0.007492455344642423,411,4.354142978391442,0.014382589106488026,765
122_V1,1.072553704755171,0.028235630771717184,69,1.7103153506588262,0.01947491791732402,136
122_V3,1.0346630031617896,0.02389193753125787,79,1.229684026936039,0.013501213515679424,146
123_S2,1.1588103568480832,0.008797683372140479,170,1.3339717946493577,0.004666042314083993,329
123_S2F,1.2829537314013724,0.008784327138939924,172,1.5192035289527777,0.00481927538200032,331
123_S2F2,2.0013525493694484,0.01188085372584313,206,2.2475941308057017,0.006198765421541588,412
123_S3,1.291726618717328,0.005324997375218101,297,2.6268583477077043,0.007695787777382386,517
123_S4,1.5230533906116888,0.003500857739503847,436,3.7687161199390538,0.010532269254864862,796
123_S4F,0.8575030749992936,0.003367463654141426,362,3.1789042585643004,0.009574029325847529,640
123_V1,1.7846846045010778,0.01006198128832183,257,2.0751328425042073,0.004648589349987368,576
123_V10,0.7917540745585986,0.003475530282939063,343,2.7308403775403685,0.006381232051115407,646
123_V11,0.8647797178923715,0.0036702770349843756,333,3.0229916613299617,0.007886751369631838,569
123_V2,2.5950690689894054,0.027072968725484696,175,2.739806334215254,0.01101545870267211,396
123_V3_1,2.573559500184821,0.02768633015614351,173,2.6482198951666773,0.011949513734464895,379
123_V3_2,2.0183145632662907,0.019793469970822954,155,2.1088385341774742,0.009655381704631115,320
123_V4,2.514511268586604,0.01868761198023576,206,2.621236552931829,0.009324704548397266,404
123_V5,2.5452734493935725,0.015609748229840778,272,2.6037534686080885,0.00704453964894784,581
123_V6,0.9176088136055423,0.008869072407884135,147,1.1649036956961032,0.005369135672325096,260
123_V7,1.300487769851389,0.010319412592454228,156,1.5143404628856776,0.005518424869697181,309
123_V8,1.2577241956740308,0.00618047284438632,265,2.5101692706749636,0.00822051252195876,457
123_V9,0.8308080967651328,0.003961943434550253,310,2.460193625136071,0.006470529665792731,577
125_V11,1.487789085382275,0.006993172507769269,290,2.7029909329098807,0.008713370007273607,548
125_V2,1.674139653688894,0.016621066594907957,149,2.0901584980929035,0.005682586450250909,377
125_V7,0.8470492565681464,0.013542742617880564,105,2.005682956293212,0.014065614875356144,229
126_V6,1.2786074556397569,0.008982275856155719,232,1.8697579805580367,0.006792149034019227,381
126_V7,1.7409162838368777,0.010306530597029523,232,2.7989591481457885,0.0094121848392247,444
127_S1,1.7666230176966715,0.01656641009825853,174,2.4632841954972475,0.009432990886712976,370
127_S4,2.0314676038227915,0.011435851954130187,246,2.6778016451397137,0.008296446593078452,498
127_S4F,1.1854551498421717,0.012333492961570276,169,1.8899904823487024,0.007173051300367961,395
127_V1,1.5113577317622637,0.01864957524221421,127,1.5573179722192438,0.008153130259324843,282
127_V10,2.933571778966393,0.016527760993832796,351,3.3858997225721192,0.007564525385249573,801
127_V6,0.6179509098485038,0.018631115967558863,66,2.3388591415302633,0.021989638243255127,139
127_V7,2.2027621031702704,0.01241289429051934,260,2.8139277469157555,0.008600587056099644,527
127_V9,2.42670626988883,0.013543373014790633,287,3.089914044293991,0.0068707599997432315,703
128_A1,2.7745354128715363,0.015371430045515479,293,3.839939630569196,0.016710276960541372,507
128_A2,2.110238213455686,0.011798997406762879,254,3.5608742943171756,0.01655509894751866,423
128_S1,1.6307665292804825,0.010185640528665494,204,2.4745972694272456,0.009055064626048975,361
128_S2,1.7630586132646642,0.007369431531134078,284,2.8550482487723534,0.007792771186849394,509
128_V2,1.1988924329462995,0.01831442202149167,98,1.817162912393142,0.012386729610496798,180
128_V7,1.801934941117769,0.009075806447044756,263,2.9729985145959725,0.009641150934217805,453
128_V8,2.033440386327779,0.008116396276493566,306,3.82372613246397,0.01517338073147031,515
