SampleID,ko_shannon,ko_evenness,ko_richness
129_V8,10.206542143164313,0.15332072254798873,4309
129_V9,9.89904546101985,0.09107851196983661,3747
130_S1,10.629382560265633,0.20348520768589895,4023
130_V1,11.1701752313184,0.411446445011192,3964
130_V10,10.49411886228709,0.16152889594485823,4363
130_V11,10.358377488429188,0.13531053909526147,4297
130_V12,9.97099540679198,0.12716331025785427,3661
130_V2,9.872955536337713,0.1290942685623715,3798
130_V5,10.850892730565059,0.27534767559163875,3820
130_V6,11.088245911785165,0.4009471904322174,3920
130_V7,10.66877059021815,0.21575283547852678,4195
130_V8,10.86117730428252,0.2228714724419787,4612
130_V9,10.119140155518643,0.13842679268304084,4480
131_A1,10.472394672377728,0.17098841286150504,4440
131_A1F,10.737966589994029,0.2066708650714037,4506
131_S1,11.259075666358015,0.3892675307508232,4409
131_S2,10.28682512042004,0.1459309723791156,4470
131_V3,11.200075220337784,0.3669727157975691,4484
131_V5,11.191266225124778,0.3688118620264169,4234
131_V6,11.276073038965139,0.39426596027369015,4440
132_S1,10.85111000448159,0.20534356511830587,4547
132_V1,11.0799194844592,0.39971285393111244,3880
132_V2,11.073815525176357,0.35581517069602087,4225
132_V4,10.796476794093614,0.16538325511542323,4083
132_V5,10.998029665427088,0.3216401265501425,4112
133_V2,10.951017993573377,0.3202911747832689,3960
133_V3,10.076205627025933,0.1484768381904027,4000
133_V7,10.8099595351327,0.23162881322005402,4426
134_V10,10.144557365622527,0.12449461501694636,4187
134_V12,9.838824107372313,0.10270973953573379,3212
134_V2,11.050681882583152,0.28761157126750936,3898
134_V3,10.967140433294658,0.2238287779407205,3907
134_V5,10.366257475832485,0.11217704435306344,4184
134_V6,10.306231775465458,0.09432388458623332,4250
134_V7,10.390954683625635,0.10197849555769134,4552
134_V8,10.389171200836634,0.1349380589257582,4537
134_V9,10.232550939682962,0.10121108925590998,4541
135_S1,10.257419224836319,0.12822143695005517,3994
135_V2,9.930933422696922,0.16982670526286997,2578
135_V5,10.314459492758427,0.1425140007521486,3913
135_V6,10.550690698161702,0.17792205320491228,4092
135_V7,10.235050903078015,0.1109405381244472,4097
136_V10,9.806717512385104,0.06421216006370047,4142
136_V11,10.780392763822135,0.14356906843927525,4578
136_V12,10.107562740355121,0.11829929907022815,4177
136_V2_1,11.159264145294737,0.4290010422910905,3821
136_V2_2,11.12353045211002,0.448978126880219,3683
136_V4,11.025917101412904,0.26628091363832035,4415
136_V5,11.322990257013785,0.3851298463436569,4605
136_V6,11.192474190982484,0.3620839179929801,4460
136_V7,10.953488580779457,0.2585524038640402,4432
136_V8,10.114185277875606,0.07870970437464353,4422
136_V9,10.024905703516144,0.1079909162440249,3304
201_A1,10.288851870976794,0.0980756784604303,4105
201_A1_2,9.94813796706044,0.09508950334174923,3769
201_AF1,9.897991231934341,0.08360270562221019,3907
201_S1,9.917217870254612,0.07579821709405363,4053
201_S3,10.138361225436675,0.15184594960895725,4000
201_S4,10.42138387384035,0.16036560331624924,4397
201_S4F,10.058486876369061,0.17194910066657623,3115
201_V2,10.995301916281104,0.2649326422394146,3704
201_V4,10.923912455100165,0.23775851182639016,3823
201_V5,10.385118130748669,0.10870729245106715,3934
201_V6,10.655242957610115,0.16150162124157535,4316
202_A1,11.037226077198985,0.3091575365703608,4070
202_S1,10.37613460906487,0.12109584375874852,4404
202_V2,9.850430637512256,0.18000863278706097,2434
202_V6,10.29686159552196,0.11944367899732357,4004
202_V7,10.320928509179613,0.1247087269987719,4050
202_V9,11.091272328387717,0.30732048176678894,4466
203_S1,11.134749898254636,0.34155798686199945,4215
203_S3,9.898655866835812,0.07899042027338282,4134
203_V1,10.996799908826553,0.3607517154719749,3522
203_V3,11.22294794260806,0.42212409231834974,4014
203_V5,11.139754892230433,0.35231519505058745,4285
203_V7,10.224917702509051,0.09813040773114924,4117
203_V8,10.078598373071479,0.08956253188978727,4143
204_A2F_1,9.974165522114655,0.14327886874783657,3205
204_A2F_2,10.011408205062333,0.17202551652001455,3244
204_S2,9.968498702397152,0.12815864236655342,3517
204_V10,9.689929741045361,0.10957975690476288,2767
204_V11,9.868867275212342,0.08236685131613708,3805
204_V12,10.097672065465817,0.12075129764314911,4002
204_V2,10.374062650690465,0.163259836018709,3756
204_V4,9.789061855291749,0.09693598694433442,3158
204_V5,9.631070992441442,0.06754678848790618,3552
204_V6,9.964488426188234,0.07242125550143673,4040
204_V7,10.010480206886673,0.07976090266118566,4079
204_V8,10.155036926785714,0.13616735325852428,4000
205_A1,9.864220896033032,0.127029591598314,3078
205_A1F,10.070349671987454,0.18573605226690115,2869
205_S2,10.03335482415404,0.13388652977485327,3461
205_V10,9.883701986996723,0.11076631694674044,2794
205_V12,9.96917238349406,0.11192538511289903,3513
205_V2,11.119037458246641,0.41996760001672295,3714
205_V5,10.503086157525114,0.14612352940353765,3670
205_V6,10.460256055679992,0.17553203956166183,3831
205_V8,9.830568609475144,0.17876946813654623,2155
205_V9,9.69121822577587,0.07643571581479404,3192
206_V1,9.77424077933895,0.08789653090060702,3126
206_V11,10.081371449169582,0.15353027546685713,3739
206_V5,9.974412127475594,0.10281931042050106,3720
206_V6,10.074243781528587,0.10500626036344826,4320
206_V8,10.532825362062773,0.12735661029603954,4278
208_V10,10.862870268448852,0.21958192170736343,4475
208_V2,11.05709902032445,0.3865514768300184,3846
208_V4,11.312631025344182,0.3814282523666119,4547
208_V5,11.209786056028667,0.32689596953754385,4634
208_V6,11.030627772061397,0.2730746655188146,4542
208_V7,10.944859394918282,0.26263700328407896,4318
208_V8,11.203890719471087,0.3400593321736052,4514
208_V9,11.019821547901605,0.28582540621556024,4354
209_V10,10.158961097695332,0.11929698908705105,4366
209_V11,10.30135957732941,0.12910035424489116,4448
209_V2,10.943623227080955,0.27467452078009413,3561
209_V4,10.567185141047565,0.14148848351991072,4009
209_V5,10.728786057501825,0.18663136256891422,3860
209_V6,10.606743837092035,0.15398748887527694,4066
209_V7,10.808647430059066,0.18487092371212882,4212
209_V9,10.51573501302895,0.14591477195717067,4344
210_V2,11.091999439927884,0.3544280554093776,3877
210_V9,9.674510584606722,0.08521263408532326,3140
211_S1,10.043965355475642,0.2050202362631996,2620
211_V10,10.080948763151598,0.1690359886454598,3310
211_V12,9.976880659356405,0.13641305159898537,2995
211_V5,11.008186617428233,0.29537783641783444,4193
211_V6,11.052370839614797,0.33605737377196554,4133
211_V7,10.869510860621611,0.26663383568124127,4063
211_V9,10.09111827744191,0.16988936982163722,3717
212_S1,10.377268913672372,0.13552409557805478,4274
212_V2,9.721452070639929,0.23285729591914164,2225
212_V5,9.680644485031129,0.06397312643287736,3570
212_V6,10.425323250660657,0.08413280270256132,4032
212_V7,10.25647803552205,0.12097861354443432,4399
212_V8,9.99113168184727,0.15460189024015467,4125
212_V9,9.99366588611599,0.08177962294149854,4376
213_V1,10.01588122571443,0.09602855907883466,4050
213_V2,9.869689726733121,0.13330847030349086,3371
213_V5,10.040956855820427,0.10747194172467009,4432
214_S3F,9.962313164154992,0.19577934818831783,2888
214_S4,9.961442108763588,0.1549368098991357,2813
214_V1,11.126287859276143,0.4088266261059223,3509
214_V11,10.057823214105829,0.16018726419449544,3063
214_V2,11.131396169771751,0.3608921392321482,4020
214_V3,10.844549140667974,0.17453751808449156,4200
214_V5,9.95184927631087,0.06976401689853562,4421
214_V7,10.16641321286648,0.08986777906694149,4369
214_V9,10.043285627373434,0.13755149655258003,4280
215_S1,9.869812791463415,0.07161764394645516,3971
215_S2,11.152250273296753,0.30682128954907734,4534
215_S3,10.057979263156163,0.10338907215925948,4083
215_V10,10.568623296491966,0.11645060402156213,4294
215_V11,10.465965978479996,0.17009138808103386,4350
215_V12,10.151214475650516,0.0795169533568677,4379
215_V2,10.555920136983426,0.11012365319543362,3960
215_V3,10.283775966645834,0.07782842066783474,4154
215_V5,10.198065544215265,0.07616262515659562,3813
215_V6,10.051429154705815,0.10542900058258198,3944
215_V7,9.953261114431378,0.07777627382943567,4109
215_V8,9.83955559933285,0.06323859728709638,4293
215_V9,10.384611464725657,0.11471775567433816,4253
216_V1,11.061799842527718,0.39916215489336077,3700
216_V2,11.078790151962076,0.39110146936316487,3759
216_V4,10.890857683564692,0.2596118638958237,4084
217_S3,9.939446191265015,0.10887674782501386,3772
217_S5,9.977743453728086,0.1071642790085153,3998
217_S6F,9.914443780890744,0.11402050584602545,3810
217_S7,10.238148464627193,0.14281892653185213,4123
217_V10,10.104892133561773,0.15438767670947923,3548
217_V11,9.991013475504529,0.12164609329247833,3747
217_V2,11.087275424771674,0.4227596094877781,3677
217_V4,10.350272508208324,0.1238061808340652,4106
217_V5,10.655260069779851,0.15756098889665576,4192
217_V7,10.157240267748227,0.11675818243922152,4320
217_V8,9.799422646342885,0.12924135599708386,3081
217_V9,10.21710337267618,0.1373506683904036,4178
218_V2,10.898311529721527,0.21353343729740795,4187
218_V5,10.625450510002189,0.17645024233242984,4562
219_V2,11.063864038950422,0.333860676326162,4124
219_V3,11.096250475295411,0.37669483186207775,4027
219_V5,11.169497773785388,0.3428874507880569,4305
219_V7,10.37839159654144,0.16709633472315297,4227
219_V8,11.063410140956504,0.29048469322145537,4285
219_V9,9.706868590284758,0.1473934903215829,3260
220_S2,10.220786294547297,0.11799915132394763,4269
220_V1,11.065202337734544,0.4701332649923889,3349
220_V10,10.09939756141899,0.1328208966631455,3843
220_V11,10.490590981580793,0.16616954169850268,4582
220_V3,10.947351165375215,0.24151529179057393,3815
220_V4,10.670797002564633,0.13728560293792322,4168
220_V5,10.547508965769063,0.1130096105565314,4263
220_V6,10.772929975646912,0.16926857468438775,3966
220_V7,10.198807968275487,0.08484660925343454,4139
220_V8,10.264229372726222,0.09071852666400482,4346
221_V10,9.971405273267225,0.1310799588251832,4260
221_V3,9.338064845662132,0.2044322381470464,2169
221_V4,9.89834476360216,0.14799270412599674,3693
221_V5,9.399143330601435,0.1294985697194179,3438
221_V6,10.613805457217856,0.2279553873649961,3881
221_V7,10.98364719213379,0.304434030889983,4181
221_V8,10.169961963983454,0.15044744536358245,4255
221_V9,9.810844529631037,0.14187185459615234,3517
222_V1,10.135592137710292,0.20405356225490823,2944
222_V3,10.018971174642887,0.1941353839811893,2869
222_V4,10.184320624210965,0.14821589613511552,4180
223_A1,10.17274663178412,0.1534711065699558,4126
223_V2,11.07438909350072,0.33692843752226026,4105
223_V4,11.146399808004443,0.3531561528521196,4303
223_V8,10.480618469261909,0.1307450834520673,4551
223_V9,9.948300603174928,0.1362317621266192,4021
225_V1,11.15418116778822,0.31971446849900503,4029
225_V2,10.957378135190572,0.2816992301910209,4207
225_V3,10.9382506683324,0.2680490092126005,4339
225_V5,10.44846478180861,0.16622209228187554,4415
225_V7,10.606179717221647,0.1756782452768417,4532
226_A1,11.010675685955393,0.2978318401566369,4281
226_A2,10.159924658219833,0.11134030251418661,4010
226_A2F,10.246959838080556,0.14514694632927336,4209
226_A3,10.184856226630357,0.10280348946282461,4050
226_AF1,10.319048870382394,0.14014421548797315,4238
226_S1,11.14404852190632,0.33758206504640115,4352
226_V1,11.065302057360821,0.4595274829967181,3481
226_V10,10.089719412576143,0.18597885764464211,3085
226_V11,10.102343886851676,0.1665539063158194,3394
226_V4,11.167915337030518,0.37155894931144395,4117
226_V5,11.236439948685343,0.37185612257357015,4455
226_V6,11.002666054968074,0.28678272118915743,4360
226_V7,10.706973420029867,0.2341430421111272,4147
227_A1,10.337112144946543,0.15432598639158093,4437
227_A1F,10.184610661064823,0.14782827173478635,4024
227_S1,11.072841340027285,0.3062802886817258,4430
227_S2,10.071710536967922,0.14530942655867607,3708
227_S2F,10.037367579556042,0.15907703592529632,3414
227_V10,10.224210171829233,0.12309178004150237,4187
227_V11,9.98208597642068,0.13811808923139948,3111
227_V2,11.050495591188286,0.46071268272344784,3349
227_V4,11.085971458324368,0.44593723776492444,3526
227_V5,11.114425814716176,0.4646414985378413,3440
227_V6,11.095493076461437,0.39821145249058415,3844
227_V7,11.056472487160557,0.29027633702737204,4487
227_V8,10.73775335538336,0.21429322449686564,4468
227_V9,9.703259239138275,0.1577920734901641,3042
228_A1,9.717297867134329,0.09931952056365445,2550
228_A1F,9.758877975455057,0.0840957913882193,2987
228_A2,10.07425258749127,0.21421307505378862,2866
228_A3,9.972015097317154,0.2160745619695676,2817
228_A3F,9.855840732432275,0.20490741149201652,2732
228_S1,10.184410377755897,0.10461258229703145,4137
228_S2,9.899465900165579,0.16069999376815403,3447
228_S3,9.882395628034763,0.10491699662450538,2879
228_V10,9.653221566666328,0.16136032446352114,2860
228_V11,9.985583473365407,0.19385313444905927,2976
228_V12,9.92791168686936,0.1964205230158999,2885
228_V2,10.006969992354598,0.1407863461415779,3268
228_V3,10.887998651475685,0.2997923133333121,3844
228_V5,10.396075402525279,0.15096342603151033,4219
228_V6,10.318474715236613,0.15085244232706954,4045
228_V7,9.981536102882634,0.0982287349551026,4109
228_V8,9.883945858534052,0.10653203325151916,3160
228_V9,9.623223378956045,0.08061762792487147,2622
229_V2,10.581066968291537,0.2621177631609828,3643
229_V5,11.050409858966244,0.3624311644624323,4003
229_V7,10.23431333546221,0.15374953593723142,4473
230_V1,9.859094104330122,0.22188568236111345,2319
230_V6,10.247802477440516,0.13429016693695087,4312
230_V7,10.27017175095378,0.13351541642237866,4276
231_V1,9.792716351150068,0.19111220137432886,2619
231_V2,11.105067177666806,0.33061007261968983,4409
231_V7,10.634721347302595,0.2043393996320306,4229
231_V9,10.071151560358802,0.16418900009007148,3565
232_V1,9.766737703319702,0.34637951997776933,1587
232_V3,11.016435407543627,0.25330797858178,4178
232_V4,11.005737702229778,0.2954528010583852,4430
232_V5,10.498227633643108,0.121521190573618,4439
232_V6,10.881528276784715,0.1700383992936756,4565
232_V7,11.049294111186338,0.27247811375033637,4484
233_A3F,9.82739371250203,0.09665674080293842,3280
233_V10,10.146665437194498,0.1491031187626327,3777
233_V2,11.003821729828339,0.3272304803970135,3981
233_V5,10.129726480982598,0.07916034296727421,4322
233_V7,9.632770442014996,0.07481236307254284,2924
233_V8,9.70080871013824,0.12001616515971636,2733
233_V9,10.134448634636723,0.1804881662214023,3371
234_S1,10.320741637413033,0.12038569190607697,4136
234_V1,11.04478285286844,0.37746934382860137,3498
234_V10,10.141940499727495,0.15622684124506747,3867
234_V11,10.111819466102798,0.13860109085342048,3885
234_V12,10.076021767024727,0.15988242502928504,3423
234_V3,10.983264752407374,0.32929656316271844,3755
234_V5,10.758396214609872,0.238683948152196,3951
234_V6,10.91152312316766,0.2949392419444302,3895
234_V9,10.020206120426653,0.11372506580091318,3926
235_A1,10.01898172246917,0.16021900873557493,3417
235_A2,10.004427911791971,0.17208920612915155,3417
235_A2F,10.056332963274041,0.1957269929851658,3142
235_S1,10.225932327550666,0.1361942800363755,4278
235_S2,9.932085288467164,0.10224539787686468,3853
235_S2F,9.934668150674005,0.11818924839696239,3457
235_S3,10.2081402211214,0.14887086444796968,4190
235_V1,11.231043597119681,0.3772598537572485,4255
235_V10,10.106697516402082,0.16226830858300628,3514
235_V11,10.399048947593885,0.18050706548809065,4210
235_V12,10.10386007241244,0.14049104450983144,4010
235_V3,11.130832296002362,0.3569224528379538,4322
235_V5,10.495746210826914,0.1389281287923215,4711
235_V6,10.5670896309373,0.13874717950396367,4613
235_V7,9.936549650866791,0.08449255812543569,4248
235_V8,10.162577229272621,0.10921240897524621,4361
235_V9,10.13879485575995,0.11925082127652305,4181
236_A1,10.038052373513024,0.10048069323706482,4395
236_A2,10.627351637017263,0.13762474973553157,4334
236_A2F,10.266658629487123,0.09292984775998175,4524
236_A3,11.03118429636601,0.23764648724216825,4508
236_A3F,10.535624586975405,0.12639014731950102,4444
236_A4,10.571158393104088,0.1255457936072603,4522
236_V10,10.54666273973505,0.1561674528059024,4647
236_V11,10.215556570045553,0.1453822704524476,4081
236_V12,10.2098225298117,0.12108774833674596,4259
236_V2,11.075558935491742,0.3170892597857877,3910
236_V3,10.910329794935803,0.236643072095797,3826
236_V5,10.567541074663593,0.13653187518785917,4100
236_V6,11.151453675998896,0.30052127416503654,4222
236_V7,10.165343619779605,0.09449534210741599,4423
236_V8,10.630016152483586,0.12955942047271046,4640
236_V9,10.344180926349226,0.12654183228069507,4629
237_S1,10.067872446987785,0.08319662734933216,4262
237_S1F,10.135673796289838,0.0823250709005718,4285
237_S2,10.117187207073574,0.09144993330518746,4235
237_V1,11.047456390388467,0.400763857267682,3680
237_V10,10.056920484786135,0.08370727102862396,4275
237_V3,11.111909024311466,0.3368496459012987,3873
237_V5,10.632552994793194,0.21024374307574764,4028
237_V7,10.196255697648237,0.09390516578342915,4258
237_V8,10.785256088592877,0.1717136469068056,4408
237_V9,10.236430032109137,0.0895945069218597,4381
238_S1,10.245016543165763,0.08803742932749847,4000
238_S2,9.827574059339339,0.06639883664914291,3997
238_S2F,10.523652391313854,0.1118977956886263,4213
238_V1,10.887631857289646,0.27220864341093587,4054
238_V10,10.340156067455897,0.1210267296862754,4333
238_V11,10.177891919171387,0.11507847532868383,4079
238_V12,10.081435220515301,0.12795665389590233,4014
238_V3,11.021899384404374,0.3441555567989478,3974
238_V4,11.060711038302872,0.49048325796702125,3309
238_V6,11.13654530882302,0.45180680341062074,3557
238_V7,10.279087699381526,0.1503680395086007,4004
238_V8,10.236165713847532,0.091335572107421,4387
238_V9,10.001675833623043,0.07172546370457157,4255
239_S1,10.036451840770368,0.11405997361182925,3719
239_S2,11.197509583908145,0.4201528429061192,4043
239_S3,10.153038598216662,0.19298101663687936,3030
239_V1,11.17527367607153,0.4165759195584667,3893
239_V10,10.092570452797155,0.17647307602435164,3348
239_V11,10.000668851955266,0.12488669597510393,3618
239_V3,10.78917522560733,0.25010010528100607,3890
239_V5,10.198102246285307,0.09331516252636267,4163
239_V6,10.173258021056892,0.103983251282195,4155
239_V7,10.001418024166986,0.09391677427793112,3896
239_V8,10.055130427694632,0.11962769245330354,3649
239_V9,10.99161581858567,0.26914382854137847,4130
240_A1F,10.097050833440973,0.12904821021176513,4276
240_A2,10.453398875366906,0.17134834862606588,4481
240_A2F,10.519158676257067,0.1790575338886403,4462
240_S1F,9.952220931725503,0.06336984170041995,4321
240_V2,10.046353057898305,0.15406132033539344,3353
240_V6,10.328250846382488,0.11257559718244267,4634
240_V7,10.27708932570966,0.11557517378262261,4543
241_S2,9.924483697665382,0.18765376297521105,3077
241_S2F,10.059157908595,0.13975964378974437,3836
241_S3,9.919714890449304,0.1828800493865832,2879
241_V11,9.693812984336533,0.1544561740163644,3019
241_V2,11.029319311597176,0.21709328004914946,4719
241_V5,10.31838637572912,0.10123557266793,4468
241_V6,9.978004278048646,0.0824567613249765,4147
241_V7,10.224881197642736,0.12365095604415784,4336
241_V8,10.359256680921373,0.14770911038067436,4126
242_V2,11.052544225185866,0.28757565575019917,4404
243_A1F,10.772569925584534,0.18867568076133645,4460
243_V1,11.143811114133028,0.44746108483952396,3681
243_V3,10.998266334663306,0.23097491221302444,4010
243_V9,11.247259524876513,0.3526444978743014,4563
244_V1,11.133469654428126,0.42544871374034926,3842
244_V3_1,11.101034029557185,0.4449934143182455,3622
244_V3_2,10.542550194865898,0.17521227224435285,4328
245_A1,10.134168464103354,0.12660256165977254,4095
